From,To,AT,BP,PM10,PM2.5,RH,SR,WD,WS,Benzene,Toluene,NH3,NO,NO2,NOx,Ozone,SO2,CO
30-10-2018 17:15,30-10-2018 17:30,23.6,990.3,269,128,62.6,3.2,86,0.1,9.4,78.3,40.2,0.5,98.2,52.8,23.7,20.5,1.3
30-10-2018 17:30,30-10-2018 17:45,22.7,990.5,364,174,67.4,1.4,94.5,0.1,9.6,79.6,41.2,6.1,110.9,64.1,15.9,19.5,1.4
30-10-2018 17:45,30-10-2018 18:00,22,990.7,364,174,68.9,1.2,76.5,0.1,9.8,83.3,51.1,30.1,133,95.2,6.8,19.2,2
30-10-2018 18:00,30-10-2018 18:15,21.9,990.9,364,174,69.4,1.2,63,0.3,11.1,107.2,47.3,44.8,130.9,106.1,6.6,17.6,2.2
30-10-2018 18:15,30-10-2018 18:30,22.1,991,364,174,67.1,1,129.6,0.2,13.3,156.1,42.1,74.5,132.3,131.3,6,17.1,2.6
30-10-2018 18:30,30-10-2018 18:45,22,991.2,436,196,68.3,0.9,139.8,0.2,13.9,171.4,46.7,61.5,132.3,120.1,5.9,16.7,2.5
30-10-2018 18:45,30-10-2018 19:00,21.7,991.4,436,196,69.8,1.3,54.5,0.4,13.6,146.8,42.6,79.8,136.7,137.5,5.9,16.4,2.8
30-10-2018 19:00,30-10-2018 19:15,21.5,991.6,436,196,71.1,1.4,56.6,0.4,14.9,140.9,45.2,118,139.9,171.8,6.8,16.2,3.5
30-10-2018 19:15,30-10-2018 19:30,21.6,991.7,436,196,72.4,0.8,153.8,0.2,16,150.4,48,135.8,136.1,183.1,7.1,17.5,3.9
30-10-2018 19:30,30-10-2018 19:45,21,991.9,534,235,74.8,1.2,63,0.2,21.8,182.7,51.6,113.9,124.8,159.3,7,17.9,3.6
30-10-2018 19:45,30-10-2018 20:00,20.5,992.2,534,235,78.1,1.3,50.3,0.3,24.2,214,48.7,117.6,131.9,166,6.9,16.4,3.7
30-10-2018 20:00,30-10-2018 20:15,20.7,992.3,534,235,77.8,1.4,42.2,0.4,22.6,208.7,49.3,100.1,124.9,148.2,6.7,15.4,3.6
30-10-2018 20:15,30-10-2018 20:30,20.9,992.2,534,235,77.7,1.3,35.1,0.4,22.6,201.3,48.7,120.8,115.1,159.4,6.6,15.9,4.3
30-10-2018 20:30,30-10-2018 20:45,20.7,992.2,514,234,77.7,1.1,86.4,0.2,23.6,206.6,53.7,150,114.2,182.6,6.2,17.7,None
30-10-2018 20:45,30-10-2018 21:00,20.7,992.3,514,234,78.8,0.9,123.2,0.2,25.7,261.3,50.6,144.9,106.3,174.7,6.4,17.7,4.1
30-10-2018 21:00,30-10-2018 21:15,20.7,992.4,514,234,79,0.9,129.5,0.2,26.9,255.3,52.4,117.1,108.8,154.5,8,17,3.9
30-10-2018 21:15,30-10-2018 21:30,20.6,992.5,514,234,79.7,1,101.7,0.2,28.3,232,56.3,95.6,105,133.6,7.7,16.2,3.7
30-10-2018 21:30,30-10-2018 21:45,20.5,992.6,525,287,81,0.8,130.7,0.2,29,258.3,55.1,135.7,109.6,168.8,7.4,None,4.1
30-10-2018 21:45,30-10-2018 22:00,20.3,992.7,525,287,82.5,1.2,52.8,0.3,28.8,266.1,54.1,126.8,105.6,159.5,8,15.4,3.9
30-10-2018 22:00,30-10-2018 22:15,20.2,992.5,525,287,83.1,0.9,26.2,None,29.7,245.4,52.3,128.2,108.7,162.5,8,16.6,4
30-10-2018 22:15,30-10-2018 22:30,20.6,992.5,525,287,82.3,0.8,163,0.3,29.9,246.5,48.9,100.8,101.9,136.2,7.7,19,4
30-10-2018 22:30,30-10-2018 22:45,20.3,992.6,547,311,84.2,1.2,72.7,0.2,29.9,260.6,50.9,103.3,100.2,137.5,7.9,19.8,4.3
30-10-2018 22:45,30-10-2018 23:00,20.1,992.5,547,311,85.2,0.9,119.7,0.2,30.4,271.1,50.3,107.1,99.5,140.2,7.9,19.4,4.5
30-10-2018 23:00,30-10-2018 23:15,20,992.4,547,311,86.6,1.2,78.9,0.3,31,275,51.5,117.7,88,None,8.1,18.8,4.7
30-10-2018 23:15,30-10-2018 23:30,19.7,992.4,547,311,87.4,1.2,44.9,0.3,31.4,278,52.4,140.9,102.8,169.2,8.5,20,4.8
30-10-2018 23:30,30-10-2018 23:45,19.6,992.3,509,294,88,1,97,0.2,31.2,285.3,54.1,169.7,103.3,192.6,8.1,22.7,4.8
30-10-2018 23:45,31-10-2018 00:00,19.7,992.3,509,294,87.7,1.2,24.8,0.3,32.2,293.2,57.5,163.6,100.5,187.3,7.8,21.2,4.7
31-10-2018 00:00,31-10-2018 00:15,19.8,992.1,509,294,85.8,1,78.7,0.1,30.2,299.4,53.2,113.3,106,149.3,7.3,20.3,4.1
31-10-2018 00:15,31-10-2018 00:30,19.5,992.2,509,294,87.2,1.2,56.5,0.3,29.8,291.4,50.2,103,100.9,137.6,6.7,20,3.9
31-10-2018 00:30,31-10-2018 00:45,19.3,992.3,464,273,88.4,1.4,42.8,0.3,25.9,254.3,49.9,109.2,99,141.7,6.8,19.5,None
31-10-2018 00:45,31-10-2018 01:00,19.2,992.2,464,273,89.8,1.3,65.3,0.3,24.7,242.2,53.8,145.5,95.9,169.3,None,19.7,3.5
31-10-2018 01:00,31-10-2018 01:15,19.1,992.1,464,273,89.8,1,116,0.2,25.4,236.8,59.9,140.3,101.7,168.4,None,19.5,3.4
31-10-2018 01:15,31-10-2018 01:30,18.9,992.2,464,273,91.1,1.4,38.8,0.4,29,234.1,56.4,140.6,99.7,167.7,None,19.5,3.3
31-10-2018 01:30,31-10-2018 01:45,19,992.2,444,272,91.4,1.2,60.3,0.3,27.3,225,53.7,168.1,101.9,191.6,7.9,20.2,3.5
31-10-2018 01:45,31-10-2018 02:00,18.8,992.2,444,272,92.1,1.3,40.1,0.4,28.1,227.5,None,None,None,None,7.2,None,None
31-10-2018 02:00,31-10-2018 02:15,18.5,992.1,444,272,93.4,1.3,46.5,0.2,28.1,235.5,None,None,None,None,7.4,None,None
31-10-2018 02:15,31-10-2018 02:30,18.7,992.1,444,272,93.3,1.1,79.5,0.2,28.3,238.2,None,None,None,None,6.7,None,None
31-10-2018 02:30,31-10-2018 02:45,18.6,992.1,421,251,93.7,1.3,46.5,0.3,26.9,242.1,57.9,210.1,101.4,225.1,6.5,20.7,3.6
31-10-2018 02:45,31-10-2018 03:00,18.4,991.9,421,251,94.7,1.2,64.8,0.3,25.6,237.5,53.4,193.5,96.8,209.3,6.8,20.8,3.4
31-10-2018 03:00,31-10-2018 03:15,18.4,991.9,421,251,95.1,1.2,51.2,0.3,25.2,230.1,53.7,191.8,86.1,202.3,7.5,20.3,3.3
31-10-2018 03:15,31-10-2018 03:30,18.3,992,421,251,95.1,1.3,42.3,0.3,24.7,217.6,54.1,212.5,84,218,7.6,18.5,3.1
31-10-2018 03:30,31-10-2018 03:45,18.1,992,371,245,96.5,1.2,51.7,0.3,23.6,207.6,53.7,201.8,86.1,210.3,8.9,None,2.9
31-10-2018 03:45,31-10-2018 04:00,18,992.1,371,245,97.1,1.5,33.5,0.4,22.2,197.3,53.1,222.6,77.9,222.5,9.1,17,2.9
31-10-2018 04:00,31-10-2018 04:15,18.1,992.2,371,245,97.2,1.5,17.2,0.5,21.8,193.1,53,192.6,85.9,202.8,9.2,16.2,2.7
31-10-2018 04:15,31-10-2018 04:30,18,992.1,371,245,97.6,1,75.1,0.2,23.3,184.1,53.5,172.6,76.8,181.8,9.9,15.8,2.7
31-10-2018 04:30,31-10-2018 04:45,17.9,992.3,348,234,98.3,1.3,46.4,0.4,23.4,180.8,53.3,186.7,67.4,187.8,9.4,15.9,None
31-10-2018 04:45,31-10-2018 05:00,17.7,992.2,348,234,99.1,1.1,77,0.2,26.1,178.4,51.9,189,72.5,192.7,9.4,16.1,2.7
31-10-2018 05:00,31-10-2018 05:15,17.7,992.4,348,234,99.4,1.3,31,0.4,22.9,171.6,52,181.5,73.8,187.2,8.9,16.9,2.7
31-10-2018 05:15,31-10-2018 05:30,17.7,992.4,348,234,99.4,1,107,0.2,21.1,165.6,52.8,178.5,71.1,183.3,10.1,17.8,2.7
31-10-2018 05:30,31-10-2018 05:45,17.5,992.5,349,237,99.4,1.3,53.8,0.3,21.5,164.1,53.2,178.3,80,187.9,10.3,17.9,2.8
31-10-2018 05:45,31-10-2018 06:00,17.7,992.7,349,237,99.4,1.2,45.4,0.3,23.9,175.8,53,192,73.9,195.7,10.4,16.5,2.8
31-10-2018 06:00,31-10-2018 06:15,18,992.8,349,237,99.4,1.4,157.1,0.1,25.7,190.5,51.9,200.3,70.1,199.7,10.6,17.8,2.9
31-10-2018 06:15,31-10-2018 06:30,18.1,993,349,237,99.1,4.8,101.5,0.1,26.1,204,52.5,179,70.5,182.9,10,18.5,2.6
31-10-2018 06:30,31-10-2018 06:45,18.1,993.2,367,248,98.9,13,59.7,0.2,23.7,215.1,54.3,158,75,168.4,9.7,18.3,2.5
31-10-2018 06:45,31-10-2018 07:00,18.3,993.3,367,248,98.3,25.5,76.8,0.2,22.2,217.5,57.3,175.3,74.9,181.7,9.3,17.5,2.4
31-10-2018 07:00,31-10-2018 07:15,18.6,993.3,367,248,96.9,38.3,174.9,0.3,20.7,205.9,55.3,200.2,78.8,201,9.7,17.2,2.4
31-10-2018 07:15,31-10-2018 07:30,19.2,993.8,367,248,94.6,53.7,25.7,0.3,21.9,201.5,58.5,175,91.1,191.8,10.3,17.8,2.4
31-10-2018 07:30,31-10-2018 07:45,20.2,993.8,401,274,90.3,72.3,92.2,None,21.2,202,56.3,156.4,96.4,178.7,11.2,17.9,2.5
31-10-2018 07:45,31-10-2018 08:00,21.7,994.2,401,274,83.5,109.5,56.3,0.5,21.6,200.5,59.8,133.7,118.3,172.9,11,18.2,2.4
31-10-2018 08:00,31-10-2018 08:15,22.7,994.4,401,274,78.4,131.5,46.6,0.8,20.6,191.1,62.4,128.6,113.2,165.4,10.2,18.5,2.3
31-10-2018 08:15,31-10-2018 08:30,23.6,994.5,401,274,73.6,156.1,42.2,0.5,18.4,162.1,58.8,117.8,125.8,163,9.9,20.2,2.2
31-10-2018 08:30,31-10-2018 08:45,24.1,994.6,470,285,71.3,183.9,41.6,0.7,16.8,147.3,57.5,82.2,135.9,139.2,9.7,22.5,None
31-10-2018 08:45,31-10-2018 09:00,25.1,994.6,470,285,66.7,205.9,95.4,0.5,16.9,139,55.7,47.7,138.4,112.5,10.9,23.6,1.7
31-10-2018 09:00,31-10-2018 09:15,25.5,994.6,470,285,64.1,185.1,62.5,0.5,15.5,130.1,55.7,44.4,142.8,109.6,12.3,25.2,1.6
31-10-2018 09:15,31-10-2018 09:30,26.6,994.4,470,285,58.2,188.4,157.2,0.6,13.7,104.8,51.1,25.9,145.6,98.5,14.8,27.3,1.4
31-10-2018 09:30,31-10-2018 09:45,27.4,994.5,459,252,56.7,269,93.6,0.4,13.2,95.2,54,18.5,135.4,87.1,20.2,None,1.3
31-10-2018 09:45,31-10-2018 10:00,28.1,994.4,459,252,52.3,289.9,96.1,0.3,12.7,83.3,52.3,14.7,130.9,81.5,27.9,27.5,1.1
31-10-2018 10:00,31-10-2018 10:15,28.5,994.2,459,252,50.3,307.3,131,0.4,11.4,77.8,54.5,10.8,121.6,73.5,36.4,27.9,1
31-10-2018 10:15,31-10-2018 10:30,28.5,994.2,459,252,48.9,216.8,100.4,0.3,10.9,69.5,53.9,7.7,105.9,62.6,50.5,26.4,0.8
31-10-2018 10:30,31-10-2018 10:45,28.7,994.1,401,216,49.3,179.6,58.4,0.6,10.1,64.4,52.1,6.3,107.6,62.3,59,25.5,0.9
31-10-2018 10:45,31-10-2018 11:00,29.3,994,401,216,47.5,184.9,65.3,0.4,10.5,60.2,51,6.1,109.1,63,65.2,25,0.9
31-10-2018 11:00,31-10-2018 11:15,29.6,993.7,401,216,46.4,189.7,61.2,0.3,12.1,61.5,51.6,6.4,109.9,63.6,73,25.1,0.9
31-10-2018 11:15,31-10-2018 11:30,30.2,993.4,401,216,44.6,194.7,140.9,0.5,12.6,64.5,53,6,110.7,63.8,79.5,24.6,0.9
31-10-2018 11:30,31-10-2018 11:45,29.6,993.1,389,206,43.8,315.6,170.4,1.2,12.7,67.3,52,3.8,86.9,49.2,93.2,24.2,0.6
31-10-2018 11:45,31-10-2018 12:00,30.9,992.9,389,206,37.8,341.1,146.4,0.4,11.7,69.2,44.1,2,57.8,32.3,121.1,25.5,0.2
31-10-2018 12:00,31-10-2018 12:15,30.5,992.5,389,206,41.1,327.3,165,0.7,8.8,56.3,47.2,None,78,41.1,120.8,25.8,0.5
31-10-2018 12:15,31-10-2018 12:30,30.9,992.3,389,206,38,347.8,2.7,0.2,6.1,37.7,49.3,3.1,67.7,38.5,141.2,25.5,0.4
31-10-2018 12:30,31-10-2018 12:45,31,992,343,169,37.5,337.9,43.8,0.5,10.4,60.8,49.5,2.6,62.9,35.6,154.1,25.2,None
31-10-2018 12:45,31-10-2018 13:00,30.3,991.7,343,169,37.1,289.6,25.5,0.8,8.5,52,48.6,1.5,45.4,25.4,180.9,24.7,0.6
31-10-2018 13:00,31-10-2018 13:15,29.9,991.5,343,169,40.4,255.9,39.9,0.9,8.3,45.6,48.2,None,53.6,28.1,189.7,24.1,0.7
31-10-2018 13:15,31-10-2018 13:30,29.5,991.3,343,169,43.7,220.3,21,1.2,6.6,36.1,51.7,None,61.1,32,182.6,25,0.9
31-10-2018 13:30,31-10-2018 13:45,29.7,991.1,372,208,41,209.6,22.7,0.8,7.5,38.6,51.8,0.7,44.9,24.6,186.4,24.9,0.7
31-10-2018 13:45,31-10-2018 14:00,29.5,991,372,208,41.6,186,15.8,1.4,8.5,40.3,50.4,None,47.5,23.8,174,25.1,0.7
31-10-2018 14:00,31-10-2018 14:15,29.5,990.9,372,208,41.8,189.5,10.9,1.2,6.9,32.7,48.7,None,43,21.8,178.2,24.9,0.6
31-10-2018 14:15,31-10-2018 14:30,29.5,990.9,372,208,41.4,182.9,13.9,1.2,7.5,32.5,48.3,0.9,40.4,22.2,166,24.1,0.5
31-10-2018 14:30,31-10-2018 14:45,29.4,990.9,329,193,41.9,151.7,30,1.3,6.7,29,48.1,0.4,43.3,23.4,157.1,24.3,0.5
31-10-2018 14:45,31-10-2018 15:00,29.2,990.7,329,193,41.6,133.9,24.5,1.2,5.4,23.3,46.6,None,43.9,22.9,152.5,23.7,0.5
31-10-2018 15:00,31-10-2018 15:15,29.3,990.8,329,193,41.5,134.8,23.4,1,5,22.4,46.2,0.1,43,22.9,144.6,23.7,0.5
31-10-2018 15:15,31-10-2018 15:30,29.3,990.6,329,193,43,118,28.8,0.8,5.3,26.1,46.1,1.2,43.2,24,144.1,23.8,0.5
31-10-2018 15:30,31-10-2018 15:45,28.9,990.5,304,158,46.9,87.8,33.8,0.8,5,25.9,45.8,1.1,49.7,27.4,122.1,None,0.6
31-10-2018 15:45,31-10-2018 16:00,28.3,990.5,304,158,49.3,68.2,48,0.8,5.3,25.3,45.1,None,54.7,28.8,118.9,23,0.6
31-10-2018 16:00,31-10-2018 16:15,27.7,990.4,304,158,51.8,57.7,43.2,0.6,6.2,31.7,45.8,0.2,49.5,26.5,117.5,23.7,0.6
31-10-2018 16:15,31-10-2018 16:30,27.1,990.4,304,158,52.3,41,42.2,0.5,6.6,36,47,0.3,52.4,28.1,107.8,22.5,0.7
31-10-2018 16:30,31-10-2018 16:45,25.8,990.3,322,175,57.2,26,89.7,0.2,6,36,46.7,None,69.6,36.3,87,21.9,None
31-10-2018 16:45,31-10-2018 17:00,24.6,990.3,322,175,63.6,15.6,94.7,0.1,6.7,37.8,43.9,2.2,106.3,58.3,30,21.6,1.1
31-10-2018 17:00,31-10-2018 17:15,23.6,990.2,322,175,68.2,7.2,131.2,0.1,6.4,35,48.1,2.5,114.4,62.9,23.3,19.9,1.3
31-10-2018 17:15,31-10-2018 17:30,22.9,990.4,322,175,72.2,3,118.6,0.1,7.4,44.4,50.2,3,110,60.9,15.7,18.5,1.3
31-10-2018 17:30,31-10-2018 17:45,22.4,990.5,393,186,75.2,1.2,127.7,0.2,8.9,61.4,50.4,2.4,115,63,9.8,17.5,1.5
31-10-2018 17:45,31-10-2018 18:00,22.1,990.7,393,186,75,1.2,88.8,0.2,10.6,65.6,50.8,10.5,123.6,74.4,6.1,17.7,1.9
31-10-2018 18:00,31-10-2018 18:15,21.5,990.8,393,186,78.3,1,78.1,0.1,12.3,100.4,58.5,24.4,129.3,88.7,4.8,17.8,2.1
31-10-2018 18:15,31-10-2018 18:30,21,990.9,393,186,81.3,1.1,81.7,0.2,11.8,171.5,55,24.2,128.2,87.9,5.4,16.1,2.1
31-10-2018 18:30,31-10-2018 18:45,21.3,991.1,451,204,81.6,1.3,42.8,0.4,12.1,155.8,54.3,29.2,127.9,92,5.3,15.3,2.5
31-10-2018 18:45,31-10-2018 19:00,21.5,991.2,451,204,80.1,1,111.6,0.2,12.9,173.3,56.2,88.6,144.7,149.5,6.9,15.7,3.6
31-10-2018 19:00,31-10-2018 19:15,21.2,991.3,451,204,82.2,1.1,74.7,0.2,15,259,68.1,115.3,133.6,165,7.9,15.8,4.2
31-10-2018 19:15,31-10-2018 19:30,21.1,991.5,451,204,83.5,1.2,58.5,0.3,18.6,384,79.2,164,138,206.8,9.3,16.9,5.1
31-10-2018 19:30,31-10-2018 19:45,21.1,991.5,775,449,84.5,1.3,31.2,0.3,24.5,416.6,72.1,133.3,128.1,177.8,8.2,17.6,4.7
31-10-2018 19:45,31-10-2018 20:00,20.8,991.4,775,449,87.3,0.5,178.2,0.4,32.6,413.5,66.1,125.8,118,165.4,8.5,17.4,5.4
31-10-2018 20:00,31-10-2018 20:15,20.7,991.6,775,449,89.8,0.8,177.7,0.2,33.4,422.5,65.4,151.6,105.1,179.5,9.3,16.3,6.4
31-10-2018 20:15,31-10-2018 20:30,20.6,991.9,775,449,90.1,1.5,35.5,0.4,33.1,460.5,66.6,150.8,116.1,184.7,10.1,16.7,6.4
31-10-2018 20:30,31-10-2018 20:45,20.4,991.9,709,392,90.9,1.4,36.2,0.4,35.2,452.1,66.9,167.4,122.1,201.6,9.5,16.8,None
31-10-2018 20:45,31-10-2018 21:00,20.4,991.9,709,392,91.1,1.5,31.3,0.4,36.1,477.3,66,187.6,118.7,216,9.7,16.6,6.4
31-10-2018 21:00,31-10-2018 21:15,20.4,991.7,709,392,90.9,1.3,67.4,0.2,37.8,470.7,67.6,190.1,116.5,216.9,8.7,16.8,6.3
31-10-2018 21:15,31-10-2018 21:30,20.1,991.6,709,392,91.1,1,97.2,0.2,38,423.5,68.6,192.2,108.6,214.6,9,16.7,6.4
31-10-2018 21:30,31-10-2018 21:45,20,991.7,635,385,91.9,1.1,64.2,0.2,43.9,438.7,69.1,199,106.5,219,8.6,None,6.4
31-10-2018 21:45,31-10-2018 22:00,19.9,991.8,635,385,92.1,1.4,52.1,0.4,None,460.6,68.9,223.8,113.1,243,8.4,17.5,6.5
31-10-2018 22:00,31-10-2018 22:15,19.8,991.8,635,385,92.8,1.5,37,0.4,47,409.5,70.4,241.4,122.4,262,8.3,18.8,6.4
31-10-2018 22:15,31-10-2018 22:30,19.5,991.8,635,385,93.2,1.4,43.4,0.3,43.5,384.4,72.8,213.8,107.4,231.6,8.1,22.3,5.9
31-10-2018 22:30,31-10-2018 22:45,19.1,991.8,602,362,94,1.3,49.1,0.2,36.2,355.1,65.1,171.4,106.8,195.3,7.5,22.5,5
31-10-2018 22:45,31-10-2018 23:00,19.1,991.8,602,362,94.6,1.5,38.9,0.3,34.1,338.8,61.7,160.6,107.1,187.5,7.6,22,5
31-10-2018 23:00,31-10-2018 23:15,19.2,991.8,602,362,94.5,1.4,28.4,0.4,31.5,314.2,63.7,166.5,109.1,193.7,7.7,21.3,5.3
31-10-2018 23:15,31-10-2018 23:30,19.3,991.7,602,362,94.9,1.6,32.3,0.4,32.3,307.9,66.3,180,91.8,195.4,8.1,21.3,6.1
31-10-2018 23:30,31-10-2018 23:45,19.1,991.5,574,370,96,1.2,86.5,0.2,35.6,374.9,71.6,215.2,90.7,223.6,8.8,21.8,6.4
31-10-2018 23:45,01-11-2018 00:00,19.1,991.5,574,370,96.7,1.5,48.5,0.3,43.1,457.9,76.9,277.7,95.2,277.6,9.5,22.3,6.7
01-11-2018 00:00,01-11-2018 00:15,19,991.4,574,370,96.6,1,108.3,0.2,None,426.5,75.6,221,83,225.2,11.5,22.5,6.3
01-11-2018 00:15,01-11-2018 00:30,19,991.5,574,370,96.4,1.4,40,0.4,None,382.8,73.8,206,90.2,215.9,13.6,22.2,6.3
01-11-2018 00:30,01-11-2018 00:45,18.8,991.3,688,444,97.1,1.5,36.5,0.3,41.8,348,74,201.7,90.5,212.6,13.9,22.3,None
01-11-2018 00:45,01-11-2018 01:00,18.8,991.3,688,444,97.5,1.6,32.5,0.4,40.8,332.2,75.4,217.2,87.5,223.2,None,22.3,5.7
01-11-2018 01:00,01-11-2018 01:15,18.8,991.2,688,444,97.3,1.4,46,0.3,41.3,334.4,79.4,219.6,79.8,221.4,None,22.3,5.7
01-11-2018 01:15,01-11-2018 01:30,18.8,991.2,688,444,97.7,1.5,35.5,0.4,42.8,358.1,79,211.5,76.8,213.2,None,22.6,5.6
01-11-2018 01:30,01-11-2018 01:45,18.8,991.1,691,447,98.1,1.3,71.4,0.2,44.1,415.8,73.8,216.9,75.4,217,13.8,23.4,5.6
01-11-2018 01:45,01-11-2018 02:00,18.7,991,691,447,98.4,1.3,62.2,0.3,45.4,497.6,None,None,None,None,14.8,None,None
01-11-2018 02:00,01-11-2018 02:15,18.7,990.9,691,447,99,1.6,27.6,0.4,44.2,None,None,None,None,None,15,None,None
01-11-2018 02:15,01-11-2018 02:30,18.5,991,691,447,99.4,1.4,36.8,0.3,42.1,None,None,None,None,None,14.4,None,None
01-11-2018 02:30,01-11-2018 02:45,18.5,990.8,652,428,99.4,1.4,35.9,0.3,43.2,None,74.7,246.2,55.3,230.3,12.5,22,5.7
01-11-2018 02:45,01-11-2018 03:00,18.5,990.7,652,428,99.4,1.4,31.5,0.4,39.9,484.1,74,263,60.9,246.8,14.5,21.2,6.1
01-11-2018 03:00,01-11-2018 03:15,18.4,990.7,652,428,99.4,1.5,26,0.4,37,436.2,74,254.2,62.7,240.8,14.7,21.4,6.1
01-11-2018 03:15,01-11-2018 03:30,18.3,990.6,652,428,99.4,1.3,46.3,0.4,39.8,468.6,74.3,252.6,66.9,241.4,15.3,21.5,6
01-11-2018 03:30,01-11-2018 03:45,18.2,990.7,631,432,99.4,1.3,46.1,0.3,41,482.7,73.1,270.5,67,256,15.4,None,6
01-11-2018 03:45,01-11-2018 04:00,18.2,990.7,631,432,99.4,1.2,68.5,0.3,45.3,461.7,72.1,264.6,74,255.1,16,19.6,5.9
01-11-2018 04:00,01-11-2018 04:15,18.2,990.8,631,432,99.4,1.5,40.6,0.4,None,467.9,72.4,275.2,65.8,259.1,16,18.3,5.9
01-11-2018 04:15,01-11-2018 04:30,18.3,990.8,631,432,99.4,1.3,66.2,0.2,47.4,462.7,72.6,265,63.4,249.6,16.6,18.7,5.8
01-11-2018 04:30,01-11-2018 04:45,18.1,990.8,577,414,99.4,0.8,144.5,0.2,41.7,444.5,71.3,259.1,58.8,242.5,16.3,19.1,None
01-11-2018 04:45,01-11-2018 05:00,18.1,991.1,577,414,99.4,1.5,34.6,0.3,39.4,433.3,70.1,258,52.8,238.4,16.2,18.6,5.3
01-11-2018 05:00,01-11-2018 05:15,18.2,991.2,577,414,99.4,1.4,44.9,0.3,37.7,425.8,70.1,257.2,54.2,238.6,16.4,18.7,5.3
01-11-2018 05:15,01-11-2018 05:30,18.2,991.4,577,414,99.4,1.6,24.7,0.4,37.6,422.5,70.5,257.1,52.2,237.4,15.9,17.8,5.3
01-11-2018 05:30,01-11-2018 05:45,18.1,991.5,532,392,99.4,1.4,33.5,0.4,37.1,415.1,70.3,258.8,54.8,240.2,15.9,16.6,5.3
01-11-2018 05:45,01-11-2018 06:00,18.1,991.5,532,392,99.4,1.2,89.8,0.2,36.6,410.4,69.8,258.9,52.4,238.9,15.8,16.8,5.4
01-11-2018 06:00,01-11-2018 06:15,18.2,991.7,532,392,99.4,2.2,25.7,0.4,36.4,407.2,68.4,255.5,42.6,231,15.5,17.9,5.4
01-11-2018 06:15,01-11-2018 06:30,18.1,991.8,532,392,99.4,4.8,39,0.4,36.2,408.3,66.8,252.2,44.1,229.2,14.6,19.8,5.4
01-11-2018 06:30,01-11-2018 06:45,18.1,991.9,527,372,99.4,11.9,71.4,0.2,35.2,409.2,73.9,310.8,74,293.4,14,21.4,5.6
01-11-2018 06:45,01-11-2018 07:00,18.3,992.3,527,372,99.4,24.1,35.6,0.4,34.9,413.5,89.2,388.2,61.7,349.1,15.5,23.3,6.4
01-11-2018 07:00,01-11-2018 07:15,18.5,992.5,527,372,99.4,36.5,26.7,0.4,35.3,417.5,84.9,375,67.1,341.7,16.2,24.7,6.4
01-11-2018 07:15,01-11-2018 07:30,18.9,992.6,527,372,99.4,51.4,32,0.4,38,429,69.9,309.3,84.2,296.6,16.7,24,6.1
01-11-2018 07:30,01-11-2018 07:45,19.5,992.8,606,415,99.4,70.1,14.2,0.5,39.7,432.2,76.6,305.9,87.4,295.8,17.5,23.6,6.3
01-11-2018 07:45,01-11-2018 08:00,20.8,993,606,415,93,106.5,23.2,0.7,40.5,431.5,78.4,289.7,118.6,299.4,17.3,23.5,5.6
01-11-2018 08:00,01-11-2018 08:15,22.2,993.1,606,415,81.2,133.7,20.6,0.8,40.7,429.8,76.5,216.8,152.6,258.3,14.7,None,4.2
01-11-2018 08:15,01-11-2018 08:30,22.8,993.2,606,415,77.3,148.4,22.6,0.8,35.7,369.7,72.8,164.7,152,215.8,12.5,23.2,3.7
01-11-2018 08:30,01-11-2018 08:45,23.4,993.3,592,367,75.6,161.4,23.1,0.9,29.7,285.1,73.4,122.8,169.9,190.8,12.6,24.1,None
01-11-2018 08:45,01-11-2018 09:00,24,993.3,592,367,74.1,172.2,44.1,1,27.2,233.2,72.7,95.6,198.8,183.7,13.3,24.9,3.5
01-11-2018 09:00,01-11-2018 09:15,24.6,993.4,592,367,73.2,157.9,12.4,0.7,28.5,210.2,73,74.4,208.2,171.4,13,25.8,3.5
01-11-2018 09:15,01-11-2018 09:30,25.4,993.5,592,367,68.7,176.5,43.9,0.8,31.2,206.2,77.1,62.7,235,176.2,13.9,28.2,3.5
01-11-2018 09:30,01-11-2018 09:45,26.2,993.5,998,637,64.8,199.9,50.2,0.6,31.5,199.1,79.5,68.3,274.5,201.6,13.7,None,3.8
01-11-2018 09:45,01-11-2018 10:00,27,993.5,998,637,61,227.8,57.5,0.6,30,250.6,79.8,64.7,281.1,202.3,13.7,35.8,3.7
01-11-2018 10:00,01-11-2018 10:15,27.7,993.4,998,637,53.1,261.4,72,0.6,29,298.1,81.2,48.3,233.6,165.8,11.7,44.6,2.4
01-11-2018 10:15,01-11-2018 10:30,28.8,993.3,998,637,47.2,197.1,88.8,0.5,27.2,302.3,64.2,16.4,161.1,98.5,17.4,42.6,1.1
01-11-2018 10:30,01-11-2018 10:45,28.6,993,531,299,46,179.5,134.6,0.6,20.8,216.6,60.1,10.8,119.4,72.3,27.1,37.5,0.5
01-11-2018 10:45,01-11-2018 11:00,28.8,992.9,531,299,44.5,185.3,136.8,0.7,15.1,145.8,50.6,5.7,93.8,54.6,37.6,29.9,0.1
01-11-2018 11:00,01-11-2018 11:15,29.1,992.8,531,299,43.1,189,110.9,0.5,12.8,95.3,52,5.5,82.3,48.3,54.6,27.2,None
01-11-2018 11:15,01-11-2018 11:30,29.4,992.6,531,299,42,195.6,85.5,0.5,11.7,80.1,52.7,2.2,75.7,42.1,72.6,25.4,None
